0:20000:15
1:21221.4:15.0005
2:22526.8:15.0011
3:23921.7:15.0018
4:25412.4:15.0025
5:27005.3:15.0032
6:28707.5:15.004
7:30526.4:15.0048
8:32469.9:15.0057
9:34546.6:15.0067
10:36765.5:15.0078
11:39136.3:15.0089
12:41669.2:15.0101
13:44375.4:15.0114
14:47266.4:15.0128
15:50354.9:15.0143
16:53654.3:15.0159
17:57178.6:15.0176
18:60943.1:15.0194
19:64964:15.0214
20:69258.5:15.0234
21:73845:15.0257
22:78742.9:15.0281
23:83973.2:15.0307
24:89557.9:15.0334
25:95520.6:15.0364
26:101887:15.0395
27:108682:15.0429
28:115936:15.0465
29:123678:15.0504
30:131941:15.0545
31:140757:15.0589
32:150165:15.0636
33:160200:15.0687
34:170906:15.0741
35:182323:15.0799
36:194498:15.086
37:207479:15.0926
38:221317:15.0997
39:236066:15.1072
40:251782:15.1152
41:268526:15.1238
42:286361:15.133
43:305353:15.1428
44:325572:15.1532
45:347092:15.1644
46:369990:15.1763
47:394347:15.1891
48:420246:15.2027
49:447777:15.2172
50:477032:15.2327
51:508106:15.2492
52:541098:15.2668
53:576112:15.2856
54:613254:15.3056
55:652634:15.327
56:694365:15.3498
57:738563:15.3741
58:785345:15.3999
59:834833:15.4275
60:887147:15.4569
61:942451:11.6161
62:1.00083e+06:11.6411
63:1.06241e+06:11.6677
64:1.1273e+06:11.696
65:1.19564e+06:11.7261
66:1.26754e+06:11.7581
67:1.3431e+06:11.7922
68:1.42244e+06:11.8283
69:1.50566e+06:11.8667
70:1.59285e+06:11.9075
71:1.68409e+06:11.9508
72:1.77945e+06:11.9968
73:1.879e+06:12.0455
74:1.98278e+06:12.0971
75:2.09083e+06:12.1519
76:2.20314e+06:12.2098
77:2.31973e+06:12.2712
78:2.44055e+06:12.3361
79:2.56557e+06:12.4047
80:2.69472e+06:12.4772
81:2.82789e+06:12.5539
82:2.96499e+06:12.6347
83:3.10585e+06:12.72
84:3.25031e+06:12.81
85:3.39818e+06:12.9048
86:3.54925e+06:13.0046
87:3.70326e+06:13.1096
88:3.85996e+06:13.22
89:4.01906e+06:13.336
90:4.18025e+06:13.4578
91:4.34322e+06:13.5856
92:4.50761e+06:13.7196
93:4.67309e+06:13.86
94:4.83929e+06:14.007
95:5.00584e+06:14.1608
96:5.17238e+06:14.3216
97:5.33854e+06:14.4895
98:5.50394e+06:14.6648
99:5.66824e+06:14.8477
100:5.83107e+06:15.0383
101:5.99211e+06:15.2368
102:6.15103e+06:15.4434
103:6.30753e+06:15.6583
104:6.46132e+06:15.8817
105:6.61214e+06:16.1137
106:6.75975e+06:16.3545
107:6.90394e+06:16.6043
108:7.0445e+06:16.8632
109:7.18129e+06:17.1314
110:7.31415e+06:17.4091
111:7.44296e+06:17.6965
112:7.56765e+06:17.9936
113:7.68814e+06:18.3007
114:7.80438e+06:18.618
115:7.91635e+06:18.9455
116:8.02404e+06:19.2835
117:8.12748e+06:19.6321
118:8.22668e+06:19.9915
119:8.32171e+06:20.3619
120:8.41261e+06:20.7434
121:8.49951e+06:15.8522
122:8.58245e+06:16.1555
123:8.66152e+06:16.4676
124:8.73681e+06:16.7885
125:8.80844e+06:17.1185
126:8.87652e+06:17.4577
127:8.94117e+06:17.8062
128:9.0025e+06:18.1642
129:9.06064e+06:18.5319
130:9.11571e+06:18.9094
131:9.16783e+06:19.2969
132:9.21714e+06:19.6945
133:9.26374e+06:20.1024
134:9.30776e+06:20.5209
135:9.34932e+06:20.95
136:9.38853e+06:21.39
137:9.42551e+06:21.8412
138:9.46037e+06:22.3036
139:9.4932e+06:22.7775
140:9.52412e+06:23.2631
141:9.55323e+06:23.7606
142:9.58062e+06:24.2703
143:9.60637e+06:24.7924
144:9.63059e+06:25.3271
145:9.65335e+06:25.8746
146:9.67474e+06:26.4353
147:9.69483e+06:27.0094
148:9.71369e+06:27.5971
149:9.7314e+06:28.1988
150:9.74802e+06:28.8146
151:9.76361e+06:29.445
152:9.77824e+06:30.0901
153:9.79195e+06:30.7504
154:9.80482e+06:31.426
155:9.81687e+06:32.1173
156:9.82817e+06:32.8247
157:9.83876e+06:33.5485
158:9.84868e+06:34.289
159:9.85797e+06:35.0465
160:9.86667e+06:35.8215
161:9.87481e+06:36.6144
162:9.88244e+06:37.4253
163:9.88957e+06:38.2549
164:9.89625e+06:39.1034
165:9.9025e+06:39.9713
166:9.90834e+06:40.859
167:9.9138e+06:41.7669
168:9.91891e+06:42.6955
169:9.92368e+06:43.6451
170:9.92815e+06:44.6164
171:9.93232e+06:45.6096
172:9.93621e+06:46.6253
173:9.93984e+06:47.664
174:9.94324e+06:48.7262
175:9.9464e+06:49.8124
176:9.94936e+06:50.9232
177:9.95211e+06:52.059
178:9.95468e+06:53.2204
179:9.95707e+06:54.4079
180:9.9593e+06:55.6222
181:9.9615e+06:42.6483
182:9.96356e+06:43.6009
183:9.96548e+06:44.5749
184:9.96726e+06:45.5709
185:9.96892e+06:46.5892
186:9.97047e+06:47.6305
187:9.9719e+06:48.6952
188:9.97323e+06:49.7837
189:9.97447e+06:50.8968
190:9.97561e+06:52.0348
191:9.97667e+06:53.1983
192:9.97766e+06:54.388
193:9.97856e+06:55.6043
194:9.9794e+06:56.8479
195:9.98017e+06:58.1194
196:9.98088e+06:59.4193
197:9.98153e+06:60.7484
198:9.98212e+06:62.1072
199:9.98267e+06:63.4965
200:9.98316e+06:64.9168
201:9.98361e+06:66.369
202:9.98402e+06:67.8536
203:9.98438e+06:69.3714
204:9.98471e+06:70.9232
205:9.985e+06:72.5097
206:9.98526e+06:74.1316
207:9.98548e+06:75.7897
208:9.98568e+06:77.4849
209:9.98584e+06:79.218
210:9.98598e+06:80.9898
211:9.98609e+06:82.8011
212:9.98618e+06:84.6529
213:9.98624e+06:86.546
214:9.98628e+06:88.4813
215:9.9863e+06:90.4598
216:9.9863e+06:92.4824
217:9.98627e+06:94.5502
218:9.98623e+06:96.664
219:9.98618e+06:98.825
220:9.9861e+06:101.034
221:9.98601e+06:103.292
222:9.9859e+06:105.601
223:9.98577e+06:107.961
224:9.98563e+06:110.374
225:9.98548e+06:112.84
226:9.98531e+06:115.361
227:9.98513e+06:117.939
228:9.98493e+06:120.573
229:9.98472e+06:123.266
230:9.9845e+06:126.02
231:9.98427e+06:128.834
232:9.98402e+06:131.711
233:9.98376e+06:134.652
234:9.98349e+06:137.658
235:9.98321e+06:140.731
236:9.98291e+06:143.872
237:9.98261e+06:147.083
238:9.98229e+06:150.365
239:9.98196e+06:153.72
240:9.98162e+06:157.149
241:9.98165e+06:120.494
242:9.98165e+06:123.184
243:9.98163e+06:125.935
244:9.98158e+06:128.746
245:9.98151e+06:131.621
246:9.98141e+06:134.559
247:9.98129e+06:137.562
248:9.98115e+06:140.632
249:9.98099e+06:143.77
250:9.98081e+06:146.978
251:9.9806e+06:150.258
252:9.98038e+06:153.61
253:9.98014e+06:157.036
254:9.97989e+06:160.538
255:9.97961e+06:164.118
256:9.97932e+06:167.778
257:9.97901e+06:171.518
258:9.97868e+06:175.341
259:9.97834e+06:179.249
260:9.97798e+06:183.244
261:9.97761e+06:187.327
262:9.97721e+06:191.5
263:9.97681e+06:195.765
264:9.97639e+06:200.125
265:9.97595e+06:204.581
266:9.9755e+06:209.136
267:9.97503e+06:213.791
268:9.97454e+06:218.549
269:9.97404e+06:223.411
270:9.97353e+06:228.382
271:9.973e+06:233.461
272:9.97245e+06:238.653
273:9.97189e+06:243.959
274:9.97131e+06:249.382
275:9.97072e+06:254.924
276:9.97011e+06:260.588
277:9.96948e+06:266.376
278:9.96884e+06:272.292
279:9.96818e+06:278.338
280:9.9675e+06:284.516
281:9.96681e+06:290.83
282:9.9661e+06:297.283
283:9.96537e+06:303.877
284:9.96463e+06:310.616
285:9.96386e+06:317.502
286:9.96308e+06:324.538
287:9.96228e+06:331.729
288:9.96146e+06:339.077
289:9.96062e+06:346.585
290:9.95976e+06:354.258
291:9.95888e+06:362.098
292:9.95798e+06:370.108
293:9.95706e+06:378.294
294:9.95612e+06:386.657
295:9.95515e+06:395.203
296:9.95417e+06:403.934
297:9.95316e+06:412.855
298:9.95213e+06:421.97
299:9.95108e+06:431.283
300:9.95e+06:440.797
301:9.94998e+06:337.912
302:9.94988e+06:345.387
303:9.94972e+06:353.025
304:9.9495e+06:360.83
305:9.94921e+06:368.805
306:9.94886e+06:376.955
307:9.94846e+06:385.282
308:9.948e+06:393.791
309:9.94748e+06:402.486
310:9.94692e+06:411.369
311:9.9463e+06:420.446
312:9.94563e+06:429.72
313:9.94492e+06:439.196
314:9.94416e+06:448.877
315:9.94335e+06:458.767
316:9.9425e+06:468.872
317:9.9416e+06:479.196
318:9.94066e+06:489.743
319:9.93967e+06:500.517
320:9.93865e+06:511.524
321:9.93758e+06:522.769
322:9.93647e+06:534.255
323:9.93531e+06:545.988
324:9.93412e+06:557.974
325:9.93289e+06:570.217
326:9.93161e+06:582.723
327:9.93029e+06:595.496
328:9.92893e+06:608.543
329:9.92753e+06:621.868
330:9.92609e+06:635.479
331:9.92461e+06:649.379
332:9.92309e+06:663.575
333:9.92152e+06:678.074
334:9.91991e+06:692.881
335:9.91826e+06:708.002
336:9.91657e+06:723.443
337:9.91483e+06:739.211
338:9.91305e+06:755.313
339:9.91122e+06:771.754
340:9.90935e+06:788.542
341:9.90743e+06:805.683
342:9.90547e+06:823.185
343:9.90346e+06:841.054
344:9.9014e+06:859.297
345:9.8993e+06:877.922
346:9.89714e+06:896.936
347:9.89494e+06:916.347
348:9.89268e+06:936.161
349:9.89038e+06:956.388
350:9.88802e+06:977.034
351:9.88561e+06:998.108
352:9.88314e+06:1019.62
353:9.88062e+06:1041.57
354:9.87804e+06:1063.98
355:9.87541e+06:1086.84
356:9.87272e+06:1110.18
357:9.86997e+06:1133.99
358:9.86716e+06:1158.29
359:9.86429e+06:1183.08
360:9.86136e+06:1208.38
361:9.86132e+06:925.821
362:9.86109e+06:945.767
363:9.86068e+06:966.129
364:9.86009e+06:986.917
365:9.85934e+06:1008.14
366:9.85843e+06:1029.8
367:9.85737e+06:1051.91
368:9.85615e+06:1074.47
369:9.85479e+06:1097.51
370:9.85329e+06:1121.01
371:9.85166e+06:1145
372:9.84989e+06:1169.48
373:9.84799e+06:1194.46
374:9.84597e+06:1219.95
375:9.84383e+06:1245.96
376:9.84156e+06:1272.5
377:9.83918e+06:1299.57
378:9.83668e+06:1327.19
379:9.83407e+06:1355.37
380:9.83134e+06:1384.11
381:9.8285e+06:1413.43
382:9.82556e+06:1443.33
383:9.8225e+06:1473.83
384:9.81934e+06:1504.93
385:9.81607e+06:1536.65
386:9.81269e+06:1568.99
387:9.80921e+06:1601.98
388:9.80562e+06:1635.6
389:9.80192e+06:1669.89
390:9.79812e+06:1704.84
391:9.79421e+06:1740.47
392:9.7902e+06:1776.8
393:9.78608e+06:1813.82
394:9.78185e+06:1851.55
395:9.77751e+06:1890.01
396:9.77307e+06:1929.2
397:9.76851e+06:1969.14
398:9.76385e+06:2009.83
399:9.75908e+06:2051.29
400:9.75419e+06:2093.53
401:9.74919e+06:2136.55
402:9.74408e+06:2180.38
403:9.73885e+06:2225.03
404:9.7335e+06:2270.49
405:9.72804e+06:2316.79
406:9.72246e+06:2363.94
407:9.71676e+06:2411.95
408:9.71093e+06:2460.83
409:9.70499e+06:2510.59
410:9.69892e+06:2561.24
411:9.69272e+06:2612.8
412:9.68639e+06:2665.27
413:9.67993e+06:2718.67
414:9.67335e+06:2773
415:9.66663e+06:2828.29
416:9.65977e+06:2884.53
417:9.65278e+06:2941.74
418:9.64565e+06:2999.94
419:9.63837e+06:3059.13
420:9.63096e+06:3119.31
421:9.63103e+06:2386.56
422:9.63064e+06:2434.52
423:9.6298e+06:2483.36
424:9.62853e+06:2533.09
425:9.62686e+06:2583.74
426:9.62478e+06:2635.3
427:9.62233e+06:2687.79
428:9.61951e+06:2741.23
429:9.61634e+06:2795.61
430:9.61282e+06:2850.95
431:9.60897e+06:2907.27
432:9.6048e+06:2964.57
433:9.60032e+06:3022.86
434:9.59553e+06:3082.15
435:9.59045e+06:3142.46
436:9.58508e+06:3203.79
437:9.57943e+06:3266.15
438:9.57351e+06:3329.55
439:9.56731e+06:3394.01
440:9.56085e+06:3459.52
441:9.55413e+06:3526.11
442:9.54716e+06:3593.77
443:9.53993e+06:3662.52
444:9.53246e+06:3732.36
445:9.52474e+06:3803.31
446:9.51678e+06:3875.37
447:9.50858e+06:3948.54
448:9.50014e+06:4022.84
449:9.49147e+06:4098.27
450:9.48257e+06:4174.84
451:9.47343e+06:4252.55
452:9.46406e+06:4331.4
453:9.45446e+06:4411.42
454:9.44464e+06:4492.59
455:9.43458e+06:4574.92
456:9.4243e+06:4658.41
457:9.41379e+06:4743.08
458:9.40306e+06:4828.92
459:9.39209e+06:4915.93
460:9.3809e+06:5004.11
461:9.36948e+06:5093.47
462:9.35784e+06:5184
463:9.34597e+06:5275.71
464:9.33387e+06:5368.6
465:9.32154e+06:5462.65
466:9.30898e+06:5557.88
