2.000000000000000000e+00:6.478292999999998969e+00
3.000000000000000000e+00:6.444625000000000270e+00
4.000000000000000000e+00:6.385217999999999172e+00
5.000000000000000000e+00:6.273426999999999865e+00
6.000000000000000000e+00:6.128182999999999936e+00
7.000000000000000000e+00:5.972139999999999560e+00
8.000000000000000000e+00:5.862105999999999817e+00
9.000000000000000000e+00:5.752171999999999841e+00
1.000000000000000000e+01:5.640933999999999671e+00
1.100000000000000000e+01:5.554374000000000144e+00
1.200000000000000000e+01:5.477096999999998772e+00
1.300000000000000000e+01:5.398501000000000438e+00
1.400000000000000000e+01:5.336996999999999325e+00
1.500000000000000000e+01:5.277333999999999747e+00
1.600000000000000000e+01:5.219670999999999950e+00
1.700000000000000000e+01:5.159565999999999875e+00
1.800000000000000000e+01:5.121367999999999476e+00
1.900000000000000000e+01:5.085050999999999100e+00
2.000000000000000000e+01:5.044840999999999909e+00
2.100000000000000000e+01:5.011727999999999739e+00
2.200000000000000000e+01:4.990204000000000306e+00
2.300000000000000000e+01:4.964211999999999847e+00
2.400000000000000000e+01:4.943446999999999925e+00
2.500000000000000000e+01:4.916266999999999499e+00
2.600000000000000000e+01:4.899517000000000344e+00
2.700000000000000000e+01:4.881646999999999181e+00
2.800000000000000000e+01:4.861132000000000453e+00
2.900000000000000000e+01:4.848259999999999792e+00
3.000000000000000000e+01:4.821196000000000481e+00
