0:20000:15
1:21221.4:15.0005
2:22528.3:14.8511
3:23926.4:14.7032
4:25422:14.5569
5:27021.8:14.412
6:28732.7:14.2687
7:30562.4:14.1268
8:32518.9:13.9864
9:34610.9:13.8474
10:36847.6:13.7099
11:39238.9:13.5738
12:41795.1:13.4392
13:44527.5:13.306
14:47447.9:13.1742
15:50569.2:13.0437
16:53904.9:12.9147
17:57469.3:12.787
18:61278.1:12.6607
19:65347.5:12.5358
20:69695:12.4122
21:74339.4:12.2899
22:79300.5:12.169
23:84599.3:12.0494
24:90258.5:11.9312
25:96302:11.8142
26:102755:11.6986
27:109645:11.5842
28:117001:11.4712
29:124853:11.3594
30:133233:11.249
31:142177:11.1398
32:151721:11.0319
33:161904:10.9254
34:172766:10.82
35:184352:10.716
36:196708:10.6133
37:209882:10.5118
38:223927:10.4116
39:238897:10.3128
40:254849:10.2152
41:271845:10.1189
42:289948:10.0239
43:309226:9.93016
44:329750:9.83777
45:351594:9.7467
46:374836:9.65695
47:399558:9.56855
48:425846:9.48149
49:453789:9.39578
50:483479:9.31145
51:515014:9.2285
52:548494:9.14696
53:584023:9.06682
54:621709:8.98812
55:661661:8.91087
56:703995:8.8351
57:748826:8.76081
58:796274:8.68804
59:846459:8.61681
60:899503:8.54714
61:955530:8.47906
62:1.01466e+06:8.4126
63:1.07703e+06:8.34778
64:1.14274e+06:8.28464
65:1.21192e+06:8.22322
66:1.28469e+06:8.16353
67:1.36116e+06:8.10562
68:1.44143e+06:8.04952
69:1.5256e+06:7.99527
70:1.61376e+06:7.9429
71:1.706e+06:7.89246
72:1.80238e+06:7.84398
73:1.90296e+06:7.7975
74:2.00778e+06:7.75306
75:2.11688e+06:7.71071
76:2.23024e+06:7.67048
77:2.34788e+06:7.63243
78:2.46975e+06:7.59657
79:2.5958e+06:7.56297
80:2.72596e+06:7.53166
81:2.86013e+06:7.50268
82:2.99818e+06:7.47607
83:3.13997e+06:7.45187
84:3.28532e+06:7.43012
85:3.43403e+06:7.41085
86:3.58588e+06:7.3941
87:3.74062e+06:7.37989
88:3.89798e+06:7.36827
89:4.05767e+06:7.35925
90:4.21938e+06:7.35287
91:4.38278e+06:7.34914
92:4.54754e+06:7.34809
93:4.71329e+06:7.34974
94:4.87967e+06:7.35411
95:5.04632e+06:7.36119
96:5.21287e+06:7.37101
97:5.37895e+06:7.38357
98:5.54419e+06:7.39887
99:5.70824e+06:7.41691
100:5.87074e+06:7.43769
101:6.03136e+06:7.46121
102:6.1898e+06:7.48745
103:6.34573e+06:7.51641
104:6.4989e+06:7.54807
105:6.64903e+06:7.58241
106:6.7959e+06:7.61942
107:6.93929e+06:7.65908
108:7.07902e+06:7.70137
109:7.21493e+06:7.74626
110:7.34688e+06:7.79373
111:7.47476e+06:7.84375
112:7.5985e+06:7.8963
113:7.71802e+06:7.95135
114:7.83328e+06:8.00886
115:7.94427e+06:8.06882
116:8.05098e+06:8.13119
117:8.15344e+06:8.19595
118:8.25168e+06:8.26306
119:8.34574e+06:8.3325
120:8.43571e+06:8.40424
121:8.52164e+06:8.47825
122:8.60363e+06:8.55451
123:8.68177e+06:8.63298
124:8.75616e+06:8.71365
125:8.82692e+06:8.79649
126:8.89416e+06:8.88148
127:8.95799e+06:8.9686
128:9.01854e+06:9.05781
129:9.07593e+06:9.14912
130:9.13028e+06:9.24249
131:9.18171e+06:9.3379
132:9.23036e+06:9.43535
133:9.27633e+06:9.53482
134:9.31976e+06:9.63629
135:9.36075e+06:9.73975
136:9.39943e+06:9.8452
137:9.4359e+06:9.95261
138:9.47027e+06:10.062
139:9.50266e+06:10.1733
140:9.53315e+06:10.2866
141:9.56185e+06:10.4018
142:9.58886e+06:10.519
143:9.61426e+06:10.6381
144:9.63815e+06:10.7591
145:9.6606e+06:10.8821
146:9.6817e+06:11.007
147:9.70152e+06:11.1339
148:9.72013e+06:11.2626
149:9.73761e+06:11.3934
150:9.75401e+06:11.5261
151:9.7694e+06:11.6607
152:9.78385e+06:11.7973
153:9.7974e+06:11.9359
154:9.81011e+06:12.0764
155:9.82203e+06:12.219
156:9.8332e+06:12.3635
157:9.84367e+06:12.5101
158:9.85349e+06:12.6586
159:9.86269e+06:12.8092
160:9.87131e+06:12.9619
161:9.87939e+06:13.1166
162:9.88696e+06:13.2734
163:9.89405e+06:13.4323
164:9.90069e+06:13.5932
165:9.9069e+06:13.7563
166:9.91272e+06:13.9216
167:9.91817e+06:14.089
168:9.92328e+06:14.2586
169:9.92805e+06:14.4304
170:9.93253e+06:14.6044
171:9.93671e+06:14.7806
172:9.94063e+06:14.9591
173:9.94429e+06:15.1399
174:9.94772e+06:15.323
175:9.95093e+06:15.5084
176:9.95393e+06:15.6962
177:9.95674e+06:15.8863
178:9.95936e+06:16.0788
179:9.96182e+06:16.2738
180:9.96412e+06:16.4712
181:9.96627e+06:16.6711
182:9.96827e+06:16.8735
183:9.97015e+06:17.0784
184:9.97191e+06:17.2859
185:9.97355e+06:17.4959
186:9.97508e+06:17.7086
187:9.97651e+06:17.9239
188:9.97785e+06:18.1419
189:9.9791e+06:18.3625
190:9.98027e+06:18.586
191:9.98136e+06:18.8121
192:9.98238e+06:19.0411
193:9.98333e+06:19.2729
194:9.98422e+06:19.5075
195:9.98504e+06:19.7451
196:9.98582e+06:19.9856
197:9.98654e+06:20.229
198:9.98721e+06:20.4754
199:9.98784e+06:20.7249
200:9.98842e+06:20.9774
201:9.98896e+06:21.233
202:9.98947e+06:21.4917
203:9.98994e+06:21.7537
204:9.99038e+06:22.0188
205:9.99078e+06:22.2872
206:9.99116e+06:22.5589
207:9.99151e+06:22.8339
208:9.99184e+06:23.1122
209:9.99214e+06:23.394
210:9.99242e+06:23.6792
211:9.99268e+06:23.9679
212:9.99292e+06:24.2601
213:9.99314e+06:24.5559
214:9.99335e+06:24.8554
215:9.99353e+06:25.1584
216:9.99371e+06:25.4652
217:9.99387e+06:25.7757
218:9.99401e+06:26.09
219:9.99415e+06:26.4082
220:9.99427e+06:26.7302
221:9.99438e+06:27.0562
222:9.99448e+06:27.3861
223:9.99457e+06:27.7201
224:9.99465e+06:28.0581
225:9.99472e+06:28.4002
226:9.99479e+06:28.7465
227:9.99485e+06:29.0971
228:9.9949e+06:29.4519
229:9.99494e+06:29.811
230:9.99498e+06:30.1745
231:9.99501e+06:30.5425
232:9.99504e+06:30.9149
233:9.99506e+06:31.2919
234:9.99507e+06:31.6734
235:9.99508e+06:32.0596
236:9.99509e+06:32.4505
237:9.99509e+06:32.8461
238:9.99509e+06:33.2466
239:9.99509e+06:33.6519
240:9.99508e+06:34.0622
241:9.99506e+06:34.4775
242:9.99505e+06:34.8978
243:9.99503e+06:35.3232
244:9.99501e+06:35.7538
245:9.99498e+06:36.1897
246:9.99496e+06:36.6308
247:9.99493e+06:37.0774
248:9.9949e+06:37.5293
249:9.99486e+06:37.9867
250:9.99482e+06:38.4497
251:9.99479e+06:38.9184
252:9.99475e+06:39.3927
253:9.9947e+06:39.8728
254:9.99466e+06:40.3587
255:9.99461e+06:40.8505
256:9.99456e+06:41.3483
257:9.99451e+06:41.8522
258:9.99446e+06:42.3622
259:9.99441e+06:42.8784
260:9.99435e+06:43.4008
261:9.9943e+06:43.9296
262:9.99424e+06:44.4648
263:9.99418e+06:45.0065
264:9.99412e+06:45.5548
265:9.99406e+06:46.1098
266:9.99399e+06:46.6714
267:9.99393e+06:47.24
268:9.99386e+06:47.8154
269:9.9938e+06:48.3978
270:9.99373e+06:48.9872
271:9.99366e+06:49.5838
272:9.99359e+06:50.1877
273:9.99351e+06:50.7989
274:9.99344e+06:51.4175
275:9.99337e+06:52.0436
276:9.99329e+06:52.6773
277:9.99321e+06:53.3186
278:9.99313e+06:53.9678
279:9.99305e+06:54.6248
280:9.99297e+06:55.2898
281:9.99289e+06:55.9629
282:9.99281e+06:56.6441
283:9.99272e+06:57.3336
284:9.99264e+06:58.0314
285:9.99255e+06:58.7377
286:9.99246e+06:59.4526
287:9.99237e+06:60.1761
288:9.99228e+06:60.9084
289:9.99219e+06:61.6495
290:9.99209e+06:62.3996
291:9.992e+06:63.1589
292:9.9919e+06:63.9273
293:9.99181e+06:64.705
294:9.99171e+06:65.4921
295:9.99161e+06:66.2887
296:9.99151e+06:67.095
297:9.9914e+06:67.9111
298:9.9913e+06:68.737
299:9.9912e+06:69.5729
300:9.99109e+06:70.419
301:9.99098e+06:71.2752
302:9.99087e+06:72.1419
303:9.99076e+06:73.019
304:9.99065e+06:73.9067
305:9.99054e+06:74.8051
306:9.99042e+06:75.7144
307:9.99031e+06:76.6347
308:9.99019e+06:77.5662
309:9.99007e+06:78.5088
310:9.98995e+06:79.4629
311:9.98983e+06:80.4285
312:9.98971e+06:81.4057
313:9.98958e+06:82.3948
314:9.98945e+06:83.3958
315:9.98933e+06:84.4088
316:9.9892e+06:85.4341
317:9.98907e+06:86.4718
318:9.98893e+06:87.522
319:9.9888e+06:88.5849
320:9.98866e+06:89.6606
321:9.98853e+06:90.7493
322:9.98839e+06:91.8511
323:9.98824e+06:92.9661
324:9.9881e+06:94.0947
325:9.98796e+06:95.2368
326:9.98781e+06:96.3927
327:9.98766e+06:97.5625
328:9.98751e+06:98.7464
329:9.98736e+06:99.9446
330:9.98721e+06:101.157
331:9.98705e+06:102.384
332:9.9869e+06:103.626
333:9.98674e+06:104.883
334:9.98658e+06:106.155
335:9.98641e+06:107.443
336:9.98625e+06:108.746
337:9.98608e+06:110.064
338:9.98591e+06:111.398
339:9.98574e+06:112.749
340:9.98557e+06:114.115
341:9.98539e+06:115.499
342:9.98521e+06:116.898
343:9.98503e+06:118.315
344:9.98485e+06:119.748
345:9.98467e+06:121.199
346:9.98448e+06:122.667
347:9.98429e+06:124.153
348:9.9841e+06:125.656
349:9.98391e+06:127.178
350:9.98372e+06:128.718
351:9.98352e+06:130.276
352:9.98332e+06:131.853
353:9.98312e+06:133.449
354:9.98291e+06:135.064
355:9.9827e+06:136.699
356:9.98249e+06:138.352
357:9.98228e+06:140.026
358:9.98207e+06:141.72
359:9.98185e+06:143.434
360:9.98163e+06:145.169
361:9.98141e+06:146.924
362:9.98118e+06:148.7
363:9.98095e+06:150.498
364:9.98072e+06:152.317
365:9.98049e+06:154.158
366:9.98025e+06:156.02
367:9.98001e+06:157.905
368:9.97977e+06:159.813
369:9.97953e+06:161.743
370:9.97928e+06:163.696
371:9.97903e+06:165.673
372:9.97877e+06:167.673
373:9.97851e+06:169.697
374:9.97825e+06:171.745
375:9.97799e+06:173.818
376:9.97773e+06:175.915
377:9.97746e+06:178.037
378:9.97718e+06:180.184
379:9.97691e+06:182.357
