2.000000000000000000e+00:6.497988999999999571e+00:9.379999999999999716e+01
3.000000000000000000e+00:6.427463999999998734e+00:9.370000000000000284e+01
4.000000000000000000e+00:6.387109999999999843e+00:9.370000000000000284e+01
5.000000000000000000e+00:6.273974999999999191e+00:9.390000000000000568e+01
6.000000000000000000e+00:6.113201000000000995e+00:9.400000000000000000e+01
7.000000000000000000e+00:5.979979999999999407e+00:9.300000000000000000e+01
8.000000000000000000e+00:5.862616000000000049e+00:9.290000000000000568e+01
9.000000000000000000e+00:5.749979000000000617e+00:9.209999999999999432e+01
1.000000000000000000e+01:5.658168000000000752e+00:9.170000000000000284e+01
1.100000000000000000e+01:5.569738000000000966e+00:9.129999999999999716e+01
1.200000000000000000e+01:5.473213999999999579e+00:9.070000000000000284e+01
1.300000000000000000e+01:5.407836000000000531e+00:9.009999999999999432e+01
1.400000000000000000e+01:5.327719000000000094e+00:8.990000000000000568e+01
1.500000000000000000e+01:5.269358999999999682e+00:8.900000000000000000e+01
1.600000000000000000e+01:5.215687000000000850e+00:8.870000000000000284e+01
1.700000000000000000e+01:5.166380999999999446e+00:8.829999999999999716e+01
1.800000000000000000e+01:5.126943999999999946e+00:8.779999999999999716e+01
1.900000000000000000e+01:5.079196000000000488e+00:8.759999999999999432e+01
2.000000000000000000e+01:5.046859000000000428e+00:8.690000000000000568e+01
2.100000000000000000e+01:5.020277000000000989e+00:8.659999999999999432e+01
2.200000000000000000e+01:4.987401999999999447e+00:8.570000000000000284e+01
2.300000000000000000e+01:4.957223999999999187e+00:8.529999999999999716e+01
2.400000000000000000e+01:4.943312999999998958e+00:8.470000000000000284e+01
2.500000000000000000e+01:4.922241999999999784e+00:8.420000000000000284e+01
2.600000000000000000e+01:4.891265999999999892e+00:8.370000000000000284e+01
2.700000000000000000e+01:4.877713999999999217e+00:8.340000000000000568e+01
2.800000000000000000e+01:4.868682999999999872e+00:8.279999999999999716e+01
2.900000000000000000e+01:4.848955000000000126e+00:8.279999999999999716e+01
3.000000000000000000e+01:4.830854999999999677e+00:8.140000000000000568e+01
